,Unnamed: 0,Date,Hour,Dew_Point,Derece,Yükseklik Ölçer,Rüzgar Hızı,Görünürlük,Year,Month,Day,Bulut,Yeni_Bulut
4276,4276,2019-12-23,08:20,8.0,15,"997,0",42.6,"10,00",2019,12,23,Bulut Tavanı ve Görüş Temiz,1
4279,4279,2019-12-23,14:20,8.0,15,"995,0",27.8,"10,00",2019,12,23,Çok bulutlu,2
4280,4280,2019-12-23,16:20,8.0,14,"995,0",25.9,"8,00",2019,12,23,Çok bulutlu,2
4282,4282,2019-12-23,20:20,8.0,12,"995,0",27.8,"10,00",2019,12,23,Çok bulutlu,2
4283,4283,2019-12-23,22:20,9.0,11,"996,0",18.5,"10,00",2019,12,23,Çok bulutlu,2
4285,4285,2019-12-24,02:20,9.0,12,"996,0",5.56,"10,00",2019,12,24,Çok bulutlu,2
4286,4286,2019-12-24,04:20,9.0,11,"996,0",9.26,"10,00",2019,12,24,Çok bulutlu,2
4288,4288,2019-12-24,08:20,8.0,10,"998,0",31.5,"10,00",2019,12,24,Çok bulutlu,2
4289,4289,2019-12-24,10:20,8.0,10,"999,0",29.6,"10,00",2019,12,24,Çok bulutlu,2
4291,4291,2019-12-24,14:20,6.0,11,1000,33.3,"10,00",2019,12,24,Çok bulutlu,2
4292,4292,2019-12-24,16:20,5.0,11,1002,20.4,"10,00",2019,12,24,Çok bulutlu,2
4294,4294,2019-12-24,20:20,6.0,10,1004,9.26,"10,00",2019,12,24,Çok bulutlu,2
4295,4295,2019-12-24,22:20,6.0,11,1005,13.0,"10,00",2019,12,24,Çok bulutlu,2
4297,4297,2019-12-25,02:20,5.0,9,1006,18.5,"10,00",2019,12,25,Çok bulutlu,2
4298,4298,2019-12-25,04:20,5.0,9,1006,18.5,"10,00",2019,12,25,Çok bulutlu,2
4300,4300,2019-12-25,08:20,5.0,9,1007,11.1,"10,00",2019,12,25,Çok bulutlu,2
4301,4301,2019-12-25,10:20,5.0,10,1007,16.7,"10,00",2019,12,25,Çok bulutlu,2
4303,4303,2019-12-25,14:20,7.0,9,1007,22.2,"10,00",2019,12,25,Çok bulutlu,2
4304,4304,2019-12-25,16:20,6.0,9,1007,24.1,"9,00",2019,12,25,Çok bulutlu,2
4306,4306,2019-12-25,20:20,5.0,9,1008,18.5,"10,00",2019,12,25,Çok bulutlu,2
4307,4307,2019-12-25,22:20,6.0,9,1008,14.8,"10,00",2019,12,25,Çok bulutlu,2
4309,4309,2019-12-26,02:20,7.0,8,1009,14.8,"10,00",2019,12,26,Çok bulutlu,2
4310,4310,2019-12-26,04:20,6.0,8,1009,20.4,"10,00",2019,12,26,Çok bulutlu,2
4312,4312,2019-12-26,08:20,6.0,8,1010,20.4,"10,00",2019,12,26,Çok bulutlu,2
4313,4313,2019-12-26,10:20,5.0,9,1011,22.2,"10,00",2019,12,26,Çok bulutlu,2
4315,4315,2019-12-26,14:20,6.0,9,1011,20.4,"10,00",2019,12,26,Çok bulutlu,2
4316,4316,2019-12-26,16:20,4.0,9,1013,22.2,"10,00",2019,12,26,Çok bulutlu,2
4318,4318,2019-12-26,20:20,3.0,9,1015,22.2,"10,00",2019,12,26,Çok bulutlu,2
4319,4319,2019-12-26,22:20,3.0,7,1016,20.4,"10,00",2019,12,26,Çok bulutlu,2
4321,4321,2019-12-27,02:20,4.0,6,1016,5.56,"10,00",2019,12,27,Çok bulutlu,2
4322,4322,2019-12-27,04:20,4.0,7,1017,14.8,"10,00",2019,12,27,Çok bulutlu,2
4324,4324,2019-12-27,08:20,2.0,7,1018,14.8,"10,00",2019,12,27,Çok bulutlu,2
4325,4325,2019-12-27,10:20,3.0,7,1019,16.7,"10,00",2019,12,27,Çok bulutlu,2
4327,4327,2019-12-27,14:20,2.0,9,1018,5.56,"10,00",2019,12,27,Çok bulutlu,2
4328,4328,2019-12-27,16:20,2.0,9,1018,13.0,"10,00",2019,12,27,Çok bulutlu,2
4330,4330,2019-12-27,20:20,2.0,7,1018,7.41,"10,00",2019,12,27,Çok bulutlu,2
4331,4331,2019-12-27,22:20,2.0,7,1018,9.26,"10,00",2019,12,27,Çok bulutlu,2
4333,4333,2019-12-28,02:20,2.0,6,1018,16.7,"10,00",2019,12,28,Çok bulutlu,2
4334,4334,2019-12-28,04:20,1.0,6,1018,16.7,"10,00",2019,12,28,Çok bulutlu,2
4336,4336,2019-12-28,08:20,1.0,3,1018,24.1,"10,00",2019,12,28,Çok bulutlu,2
4337,4337,2019-12-28,10:20,3.0,6,1018,11.1,"10,00",2019,12,28,Çok bulutlu,2
4339,4339,2019-12-28,14:20,3.0,5,1017,20.4,"10,00",2019,12,28,Çok bulutlu,2
4340,4340,2019-12-28,16:20,2.0,4,1017,20.4,"10,00",2019,12,28,Çok bulutlu,2
4342,4342,2019-12-28,20:20,3.0,4,1018,18.5,"9,00",2019,12,28,Çok bulutlu,2
4343,4343,2019-12-28,22:20,2.0,5,1019,16.7,"8,00",2019,12,28,Çok bulutlu,2
4345,4345,2019-12-29,02:20,2.0,5,1019,16.7,"10,00",2019,12,29,Çok bulutlu,2
4346,4346,2019-12-29,04:20,2.0,5,1020,29.6,"10,00",2019,12,29,Çok bulutlu,2
4348,4348,2019-12-29,08:20,0.0,5,1020,24.1,"10,00",2019,12,29,Çok bulutlu,2
4349,4349,2019-12-29,10:20,1.0,5,1021,25.9,"10,00",2019,12,29,Çok bulutlu,2
4351,4351,2019-12-29,14:20,1.0,6,1021,27.8,"10,00",2019,12,29,Çok bulutlu,2
4354,4354,2019-12-29,20:20,3.0,5,1022,25.9,"6,00",2019,12,29,Çok bulutlu,2
4355,4355,2019-12-29,22:20,3.0,5,1022,25.9,"6,00",2019,12,29,Çok bulutlu,2
4357,4357,2019-12-30,02:20,3.0,7,1021,18.5,"10,00",2019,12,30,Çok bulutlu,2
4358,4358,2019-12-30,04:20,2.0,8,1021,24.1,"10,00",2019,12,30,Çok bulutlu,2
4360,4360,2019-12-30,08:20,5.0,7,1020,20.4,"10,00",2019,12,30,Çok bulutlu,2
4361,4361,2019-12-30,10:20,3.0,9,1020,29.6,"10,00",2019,12,30,Çok bulutlu,2
4363,4363,2019-12-30,14:20,4.0,9,1019,44.4,"10,00",2019,12,30,Çok bulutlu,2
4364,4364,2019-12-30,16:20,4.0,9,1020,46.3,"10,00",2019,12,30,Çok bulutlu,2
4366,4366,2019-12-30,20:20,4.0,8,1022,44.4,"10,00",2019,12,30,Çok bulutlu,2
4367,4367,2019-12-30,22:20,4.0,8,1022,38.9,"10,00",2019,12,30,Çok bulutlu,2
4369,4369,2019-12-31,02:20,5.0,7,1022,40.7,"10,00",2019,12,31,Çok bulutlu,2
4370,4370,2019-12-31,04:20,5.0,7,1023,44.4,"10,00",2019,12,31,Çok bulutlu,2
4372,4372,2019-12-31,08:20,4.0,6,1025,40.7,"10,00",2019,12,31,Çok bulutlu,2
4373,4373,2019-12-31,10:20,4.0,5,1025,35.2,"7,00",2019,12,31,Çok bulutlu,2
4375,4375,2019-12-31,14:20,3.0,6,1024,22.2,"10,00",2019,12,31,Çok bulutlu,2
4376,4376,2019-12-31,16:20,3.0,6,1024,25.9,"10,00",2019,12,31,Çok bulutlu,2
4378,4378,2019-12-31,20:20,1.0,5,1024,11.1,"10,00",2019,12,31,Çok bulutlu,2
4379,4379,2019-12-31,22:20,1.0,5,1023,3.7,"10,00",2019,12,31,Parçalı Bulutlu,3
8773,1,2021-01-01,02:20,8.0,14,1014,29.6,"10,00",2021,1,1,Çok bulutlu,2
8774,2,2021-01-01,04:20,9.0,12,1014,25.9,"10,00",2021,1,1,Çok bulutlu,2
8776,4,2021-01-01,08:20,11.0,12,1014,13.0,"10,00",2021,1,1,Çok bulutlu,2
8777,5,2021-01-01,10:20,10.0,11,1016,11.1,"10,00",2021,1,1,Çok bulutlu,2
8779,7,2021-01-01,14:20,10.0,14,1017,22.2,"10,00",2021,1,1,Bulut Tavanı ve Görüş Temiz,1
8780,8,2021-01-01,16:20,10.0,14,1017,14.8,"10,00",2021,1,1,Bulut Tavanı ve Görüş Temiz,1
8782,10,2021-01-01,20:20,9.0,12,1019,3.7,"10,00",2021,1,1,Az Bulutlu,4
8783,11,2021-01-01,22:20,9.0,12,1020,7.41,"10,00",2021,1,1,Bulut Tavanı ve Görüş Temiz,1
8785,13,2021-01-02,02:20,6.0,8,1022,3.7,"10,00",2021,1,2,Bulut Tavanı ve Görüş Temiz,1
8786,14,2021-01-02,04:20,6.0,8,1022,3.7,"10,00",2021,1,2,Bulut Tavanı ve Görüş Temiz,1
8788,16,2021-01-02,08:20,6.0,7,1023,5.56,"10,00",2021,1,2,Bulut Tavanı ve Görüş Temiz,1
8789,17,2021-01-02,10:20,7.0,12,1024,9.26,"10,00",2021,1,2,Bulut Tavanı ve Görüş Temiz,1
8791,19,2021-01-02,14:20,5.0,15,1023,9.26,"10,00",2021,1,2,Bulut Tavanı ve Görüş Temiz,1
8792,20,2021-01-02,16:20,6.0,16,1023,1.85,"10,00",2021,1,2,Bulut Tavanı ve Görüş Temiz,1
8794,22,2021-01-02,20:20,6.0,9,1023,7.41,"10,00",2021,1,2,Bulut Tavanı ve Görüş Temiz,1
8795,23,2021-01-02,22:20,5.0,13,1023,13.0,"10,00",2021,1,2,Bulut Tavanı ve Görüş Temiz,1
8797,25,2021-01-03,02:20,4.0,8,1022,3.7,"10,00",2021,1,3,Bulut Tavanı ve Görüş Temiz,1
8798,26,2021-01-03,04:20,4.0,6,1022,3.7,"10,00",2021,1,3,Bulut Tavanı ve Görüş Temiz,1
8800,28,2021-01-03,08:20,5.0,12,1021,7.41,"10,00",2021,1,3,Bulut Tavanı ve Görüş Temiz,1
8801,29,2021-01-03,10:20,7.0,13,1022,1.85,"10,00",2021,1,3,Bulut Tavanı ve Görüş Temiz,1
8803,31,2021-01-03,14:20,7.0,13,1021,9.26,"10,00",2021,1,3,Bulut Tavanı ve Görüş Temiz,1
8804,32,2021-01-03,16:20,7.0,13,1021,1.85,"10,00",2021,1,3,Bulut Tavanı ve Görüş Temiz,1
8806,34,2021-01-03,20:20,7.0,12,1022,5.56,"10,00",2021,1,3,Bulut Tavanı ve Görüş Temiz,1
8807,35,2021-01-03,22:20,7.0,11,1021,3.7,"10,00",2021,1,3,Bulut Tavanı ve Görüş Temiz,1
8809,37,2021-01-04,02:20,7.0,10,1021,1.85,"10,00",2021,1,4,Bulut Tavanı ve Görüş Temiz,1
8810,38,2021-01-04,04:20,6.0,10,1020,5.56,"10,00",2021,1,4,Bulut Tavanı ve Görüş Temiz,1
8812,40,2021-01-04,08:20,5.0,12,1019,11.1,"10,00",2021,1,4,Bulut Tavanı ve Görüş Temiz,1
8813,41,2021-01-04,10:20,5.0,12,1019,14.8,"10,00",2021,1,4,Bulut Tavanı ve Görüş Temiz,1
8815,43,2021-01-04,14:20,6.0,14,1016,13.0,"10,00",2021,1,4,Bulut Tavanı ve Görüş Temiz,1
8816,44,2021-01-04,16:20,5.0,15,1015,11.1,"10,00",2021,1,4,Bulut Tavanı ve Görüş Temiz,1
8818,46,2021-01-04,20:20,4.0,15,1012,14.8,"10,00",2021,1,4,Bulut Tavanı ve Görüş Temiz,1
8819,47,2021-01-04,22:20,4.0,15,1012,11.1,"10,00",2021,1,4,Bulut Tavanı ve Görüş Temiz,1
8821,49,2021-01-05,02:20,7.0,14,1011,14.8,"10,00",2021,1,5,Çok bulutlu,2
8822,50,2021-01-05,04:20,9.0,13,1013,7.41,"10,00",2021,1,5,Çok bulutlu,2
8824,52,2021-01-05,08:20,9.0,13,1012,24.1,"10,00",2021,1,5,Bulut Tavanı ve Görüş Temiz,1
8825,53,2021-01-05,10:20,9.0,14,1014,22.2,"10,00",2021,1,5,Bulut Tavanı ve Görüş Temiz,1
8827,55,2021-01-05,14:20,10.0,15,1015,24.1,"10,00",2021,1,5,Bulut Tavanı ve Görüş Temiz,1
8828,56,2021-01-05,16:20,10.0,14,1015,13.0,"10,00",2021,1,5,Az Bulutlu,4
8830,58,2021-01-05,20:20,9.0,12,1018,9.26,"10,00",2021,1,5,Bulut Tavanı ve Görüş Temiz,1
8831,59,2021-01-05,22:20,9.0,12,1019,9.26,"10,00",2021,1,5,Bulut Tavanı ve Görüş Temiz,1
8833,61,2021-01-06,02:20,7.0,8,1020,3.7,"10,00",2021,1,6,Bulut Tavanı ve Görüş Temiz,1
8834,62,2021-01-06,04:20,8.0,10,1021,9.26,"10,00",2021,1,6,Bulut Tavanı ve Görüş Temiz,1
8836,64,2021-01-06,08:20,8.0,10,1022,5.56,"10,00",2021,1,6,Bulut Tavanı ve Görüş Temiz,1
8837,65,2021-01-06,10:20,9.0,12,1023,7.41,"10,00",2021,1,6,Bulut Tavanı ve Görüş Temiz,1
8839,67,2021-01-06,14:20,6.0,13,1022,7.41,"10,00",2021,1,6,Bulut Tavanı ve Görüş Temiz,1
8840,68,2021-01-06,16:20,6.0,15,1022,7.41,"10,00",2021,1,6,Bulut Tavanı ve Görüş Temiz,1
8842,70,2021-01-06,20:20,8.0,11,1021,5.56,"10,00",2021,1,6,Bulut Tavanı ve Görüş Temiz,1
8843,71,2021-01-06,22:20,7.0,11,1021,7.41,"10,00",2021,1,6,Bulut Tavanı ve Görüş Temiz,1
8845,73,2021-01-07,02:20,7.0,11,1020,9.26,"10,00",2021,1,7,Bulut Tavanı ve Görüş Temiz,1
8846,74,2021-01-07,04:20,7.0,11,1019,16.7,"10,00",2021,1,7,Bulut Tavanı ve Görüş Temiz,1
8848,76,2021-01-07,08:20,7.0,11,1018,18.5,"10,00",2021,1,7,Bulut Tavanı ve Görüş Temiz,1
8849,77,2021-01-07,10:20,8.0,13,1018,22.2,"10,00",2021,1,7,Bulut Tavanı ve Görüş Temiz,1
8851,79,2021-01-07,14:20,9.0,14,1017,13.0,"10,00",2021,1,7,Bulut Tavanı ve Görüş Temiz,1
8852,80,2021-01-07,16:20,10.0,14,1017,14.8,"10,00",2021,1,7,Bulut Tavanı ve Görüş Temiz,1
8854,82,2021-01-07,20:20,9.0,14,1018,22.2,"10,00",2021,1,7,Bulut Tavanı ve Görüş Temiz,1
8855,83,2021-01-07,22:20,9.0,14,1018,22.2,"10,00",2021,1,7,Bulut Tavanı ve Görüş Temiz,1
8857,85,2021-01-08,02:20,9.0,11,1017,1.85,"10,00",2021,1,8,Bulut Tavanı ve Görüş Temiz,1
8858,86,2021-01-08,04:20,9.0,14,1016,5.56,"10,00",2021,1,8,Bulut Tavanı ve Görüş Temiz,1
8860,88,2021-01-08,08:20,9.0,13,1015,11.1,"10,00",2021,1,8,Bulut Tavanı ve Görüş Temiz,1
8861,89,2021-01-08,10:20,10.0,14,1015,16.7,"10,00",2021,1,8,Bulut Tavanı ve Görüş Temiz,1
8863,91,2021-01-08,14:20,10.0,15,1013,16.7,"10,00",2021,1,8,Bulut Tavanı ve Görüş Temiz,1
8864,92,2021-01-08,16:20,10.0,15,1012,11.1,"10,00",2021,1,8,Bulut Tavanı ve Görüş Temiz,1
8866,94,2021-01-08,20:20,10.0,16,1012,29.6,"10,00",2021,1,8,Bulut Tavanı ve Görüş Temiz,1
8867,95,2021-01-08,22:20,10.0,16,1012,25.9,"10,00",2021,1,8,Bulut Tavanı ve Görüş Temiz,1
8869,97,2021-01-09,02:20,10.0,15,1012,14.8,"10,00",2021,1,9,Bulut Tavanı ve Görüş Temiz,1
8870,98,2021-01-09,04:20,10.0,15,1012,16.7,"10,00",2021,1,9,Bulut Tavanı ve Görüş Temiz,1
8872,100,2021-01-09,08:20,10.0,15,1012,9.26,"10,00",2021,1,9,Çok bulutlu,2
8873,101,2021-01-09,10:20,9.0,10,1015,22.2,"10,00",2021,1,9,Çok bulutlu,2
8875,103,2021-01-09,14:20,8.0,9,1015,24.1,"10,00",2021,1,9,Çok bulutlu,2
8876,104,2021-01-09,16:20,8.0,9,1016,27.8,"8,00",2021,1,9,Çok bulutlu,2
8878,106,2021-01-09,20:20,8.0,9,1018,25.9,"8,00",2021,1,9,Çok bulutlu,2
8879,107,2021-01-09,22:20,8.0,9,1018,25.9,"7,00",2021,1,9,Çok bulutlu,2
8881,109,2021-01-10,02:20,8.0,9,1016,18.5,"7,00",2021,1,10,Çok bulutlu,2
8882,110,2021-01-10,04:20,8.0,10,1015,18.5,"10,00",2021,1,10,Çok bulutlu,2
8884,112,2021-01-10,08:20,8.0,9,1019,20.4,"10,00",2021,1,10,Çok bulutlu,2
8885,113,2021-01-10,10:20,7.0,8,1020,24.1,"10,00",2021,1,10,Kapalı,6
8887,115,2021-01-10,14:20,7.0,9,1020,16.7,"8,00",2021,1,10,Kapalı,6
8888,116,2021-01-10,16:20,8.0,9,1020,18.5,"10,00",2021,1,10,Kapalı,6
8890,118,2021-01-10,20:20,8.0,9,1019,9.26,"8,00",2021,1,10,Kapalı,6
8891,119,2021-01-10,22:20,8.0,9,1017,11.1,"10,00",2021,1,10,Kapalı,6
8893,121,2021-01-11,02:20,8.0,9,1015,9.26,"10,00",2021,1,11,Kapalı,6
8894,122,2021-01-11,04:20,9.0,9,1014,11.1,"10,00",2021,1,11,Kapalı,6
8896,124,2021-01-11,08:20,8.0,9,1013,0.0,"4,00",2021,1,11,Kapalı,6
8897,125,2021-01-11,10:20,11.0,11,1014,1.85,"8,00",2021,1,11,Çok bulutlu,2
8899,127,2021-01-11,14:20,13.0,19,1014,16.7,"10,00",2021,1,11,Bulut Tavanı ve Görüş Temiz,1
8900,128,2021-01-11,16:20,13.0,19,1014,9.26,"10,00",2021,1,11,Bulut Tavanı ve Görüş Temiz,1
8902,130,2021-01-11,20:20,13.0,15,1015,0.0,"10,00",2021,1,11,Çok bulutlu,2
8903,131,2021-01-11,22:20,11.0,13,1015,11.1,"8,00",2021,1,11,Çok bulutlu,2
8905,133,2021-01-12,02:20,11.0,13,1014,11.1,"10,00",2021,1,12,Çok bulutlu,2
8906,134,2021-01-12,04:20,11.0,13,1014,5.56,"10,00",2021,1,12,Çok bulutlu,2
8908,136,2021-01-12,08:20,11.0,12,1012,1.85,"10,00",2021,1,12,Çok bulutlu,2
8909,137,2021-01-12,10:20,12.0,14,1011,0.0,"10,00",2021,1,12,Çok bulutlu,2
8911,139,2021-01-12,14:20,10.0,17,1006,16.7,"10,00",2021,1,12,Çok bulutlu,2
8912,140,2021-01-12,16:20,10.0,17,1005,20.4,"10,00",2021,1,12,Çok bulutlu,2
8915,143,2021-01-12,22:20,8.0,9,1008,5.56,"3,50",2021,1,12,Çok bulutlu,2
8917,145,2021-01-13,02:20,7.0,11,1002,25.9,"8,00",2021,1,13,Çok bulutlu,2
8918,146,2021-01-13,04:20,7.0,11,1004,24.1,"10,00",2021,1,13,Çok bulutlu,2
8920,148,2021-01-13,08:20,5.0,6,1006,20.4,"9,00",2021,1,13,Çok bulutlu,2
8921,149,2021-01-13,10:20,4.0,6,1007,24.1,"10,00",2021,1,13,Çok bulutlu,2
8923,151,2021-01-13,14:20,3.0,7,1007,20.4,"10,00",2021,1,13,Çok bulutlu,2
8924,152,2021-01-13,16:20,3.0,6,1008,18.5,"10,00",2021,1,13,Çok bulutlu,2
8927,155,2021-01-13,22:20,3.0,6,1009,13.0,"10,00",2021,1,13,Çok bulutlu,2
8929,157,2021-01-14,02:20,3.0,6,1009,11.1,"10,00",2021,1,14,Çok bulutlu,2
8930,158,2021-01-14,04:20,3.0,5,1009,22.2,"10,00",2021,1,14,Çok bulutlu,2
8932,160,2021-01-14,08:20,0.0,4,1009,20.4,"10,00",2021,1,14,Çok bulutlu,2
8933,161,2021-01-14,10:20,0.0,4,1010,7.41,"10,00",2021,1,14,Çok bulutlu,2
8935,163,2021-01-14,14:20,0.0,5,1010,9.26,"10,00",2021,1,14,Çok bulutlu,2
8936,164,2021-01-14,16:20,-1.0,5,1009,5.56,"10,00",2021,1,14,Parçalı Bulutlu,3
8938,166,2021-01-14,20:20,-2.0,5,1010,7.41,"10,00",2021,1,14,Çok bulutlu,2
8939,167,2021-01-14,22:20,-1.0,5,1009,11.1,"10,00",2021,1,14,Parçalı Bulutlu,3
8941,169,2021-01-15,02:20,1.0,7,1009,18.5,"10,00",2021,1,15,Çok bulutlu,2
8942,170,2021-01-15,04:20,2.0,3,1009,7.41,"6,00",2021,1,15,Çok bulutlu,2
8944,172,2021-01-15,08:20,0.0,1,1012,18.5,"6,00",2021,1,15,Çok bulutlu,2
8945,173,2021-01-15,10:20,0.0,3,1014,5.56,"10,00",2021,1,15,Çok bulutlu,2
8947,175,2021-01-15,14:20,-2.0,6,1015,14.8,"10,00",2021,1,15,Çok bulutlu,2
8948,176,2021-01-15,16:20,-2.0,5,1016,9.26,"10,00",2021,1,15,Çok bulutlu,2
8950,178,2021-01-15,20:20,-1.0,3,1017,1.85,"10,00",2021,1,15,Çok bulutlu,2
8951,179,2021-01-15,22:20,-2.0,3,1017,7.41,"10,00",2021,1,15,Az Bulutlu,4
8953,181,2021-01-16,02:20,-1.0,4,1016,9.26,"10,00",2021,1,16,Parçalı Bulutlu,3
8954,182,2021-01-16,04:20,-2.0,2,1015,7.41,"10,00",2021,1,16,Bulut Tavanı ve Görüş Temiz,1
8956,184,2021-01-16,08:20,-2.0,3,1013,11.1,"10,00",2021,1,16,Bulut Tavanı ve Görüş Temiz,1
8957,185,2021-01-16,10:20,-2.0,4,1012,11.1,"10,00",2021,1,16,Bulut Tavanı ve Görüş Temiz,1
8959,187,2021-01-16,14:20,1.0,5,1009,18.5,"10,00",2021,1,16,Çok bulutlu,2
8960,188,2021-01-16,16:20,1.0,3,1009,18.5,"8,00",2021,1,16,Çok bulutlu,2
8963,191,2021-01-16,22:20,1.0,2,1009,18.5,"7,00",2021,1,16,Çok bulutlu,2
8965,193,2021-01-17,02:20,0.0,2,1009,27.8,"6,00",2021,1,17,Çok bulutlu,2
8966,194,2021-01-17,04:20,-1.0,1,1010,27.8,"9,00",2021,1,17,Çok bulutlu,2
8968,196,2021-01-17,08:20,-1.0,1,1011,33.3,"10,00",2021,1,17,Çok bulutlu,2
8969,197,2021-01-17,10:20,-2.0,1,1012,37.0,"8,00",2021,1,17,Çok bulutlu,2
8971,199,2021-01-17,14:20,-2.0,-1,1014,25.9,"3,50",2021,1,17,Çok bulutlu,2
8972,200,2021-01-17,16:20,-3.0,-1,1015,24.1,"10,00",2021,1,17,Çok bulutlu,2
8974,202,2021-01-17,20:20,-5.0,0,1017,14.8,"10,00",2021,1,17,Çok bulutlu,2
8975,203,2021-01-17,22:20,-5.0,-1,1018,22.2,"10,00",2021,1,17,Çok bulutlu,2
8977,205,2021-01-18,02:20,-7.0,-3,1018,14.8,"10,00",2021,1,18,Parçalı Bulutlu,3
8978,206,2021-01-18,04:20,-8.0,-4,1019,5.56,"10,00",2021,1,18,Parçalı Bulutlu,3
8980,208,2021-01-18,08:20,-5.0,-3,1021,18.5,"4,50",2021,1,18,Çok bulutlu,2
8981,209,2021-01-18,10:20,-3.0,-3,1022,7.41,"10,00",2021,1,18,Çok bulutlu,2
8983,211,2021-01-18,14:20,-7.0,1,1022,7.41,"10,00",2021,1,18,Parçalı Bulutlu,3
8984,212,2021-01-18,16:20,-7.0,1,1021,1.85,"10,00",2021,1,18,Parçalı Bulutlu,3
8986,214,2021-01-18,20:20,-6.0,-2,1023,11.1,"10,00",2021,1,18,Az Bulutlu,4
8987,215,2021-01-18,22:20,-6.0,-3,1023,5.56,"10,00",2021,1,18,Az Bulutlu,4
8989,217,2021-01-19,02:20,-8.0,-4,1024,11.1,"10,00",2021,1,19,Bulut Tavanı ve Görüş Temiz,1
8990,218,2021-01-19,04:20,-8.0,-4,1024,11.1,"10,00",2021,1,19,Bulut Tavanı ve Görüş Temiz,1
8992,220,2021-01-19,08:20,-7.0,-5,1024,11.1,"10,00",2021,1,19,Bulut Tavanı ve Görüş Temiz,1
8993,221,2021-01-19,10:20,-5.0,0,1025,7.41,"10,00",2021,1,19,Az Bulutlu,4
8995,223,2021-01-19,14:20,-4.0,3,1024,7.41,"10,00",2021,1,19,Parçalı Bulutlu,3
8996,224,2021-01-19,16:20,-4.0,3,1024,7.41,"10,00",2021,1,19,Parçalı Bulutlu,3
8998,226,2021-01-19,20:20,-4.0,-1,1025,9.26,"10,00",2021,1,19,Az Bulutlu,4
8999,227,2021-01-19,22:20,-4.0,-1,1025,5.56,"10,00",2021,1,19,Bulut Tavanı ve Görüş Temiz,1
9001,229,2021-01-20,02:20,-6.0,-3,1026,3.7,"10,00",2021,1,20,Bulut Tavanı ve Görüş Temiz,1
9002,230,2021-01-20,04:20,-6.0,-4,1026,5.56,"10,00",2021,1,20,Bulut Tavanı ve Görüş Temiz,1
9004,232,2021-01-20,08:20,-4.0,-1,1027,7.41,"10,00",2021,1,20,Bulut Tavanı ve Görüş Temiz,1
9005,233,2021-01-20,10:20,-2.0,3,1027,25.9,"10,00",2021,1,20,Parçalı Bulutlu,3
9007,235,2021-01-20,14:20,-2.0,5,1027,22.2,"10,00",2021,1,20,Çok bulutlu,2
9008,236,2021-01-20,16:20,-2.0,5,1027,24.1,"10,00",2021,1,20,Çok bulutlu,2
9010,238,2021-01-20,20:20,0.0,6,1027,24.1,"10,00",2021,1,20,Bulut Tavanı ve Görüş Temiz,1
9011,239,2021-01-20,22:20,-1.0,6,1027,29.6,"10,00",2021,1,20,Çok bulutlu,2
9013,241,2021-01-21,02:20,1.0,7,1027,25.9,"10,00",2021,1,21,Bulut Tavanı ve Görüş Temiz,1
9014,242,2021-01-21,04:20,1.0,7,1027,35.2,"10,00",2021,1,21,Bulut Tavanı ve Görüş Temiz,1
9016,244,2021-01-21,08:20,1.0,7,1028,25.9,"10,00",2021,1,21,Bulut Tavanı ve Görüş Temiz,1
9017,245,2021-01-21,10:20,1.0,8,1028,27.8,"10,00",2021,1,21,Bulut Tavanı ve Görüş Temiz,1
9019,247,2021-01-21,14:20,1.0,10,1027,24.1,"10,00",2021,1,21,Bulut Tavanı ve Görüş Temiz,1
9020,248,2021-01-21,16:20,2.0,10,1026,22.2,"10,00",2021,1,21,Parçalı Bulutlu,3
9022,250,2021-01-21,20:20,4.0,10,1026,22.2,"10,00",2021,1,21,Bulut Tavanı ve Görüş Temiz,1
9023,251,2021-01-21,22:20,4.0,10,1026,24.1,"10,00",2021,1,21,Bulut Tavanı ve Görüş Temiz,1
9025,253,2021-01-22,02:20,5.0,10,1025,20.4,"10,00",2021,1,22,Bulut Tavanı ve Görüş Temiz,1
9026,254,2021-01-22,04:20,5.0,10,1025,16.7,"10,00",2021,1,22,Bulut Tavanı ve Görüş Temiz,1
9028,256,2021-01-22,08:20,5.0,11,1025,14.8,"10,00",2021,1,22,Bulut Tavanı ve Görüş Temiz,1
9029,257,2021-01-22,10:20,5.0,12,1025,18.5,"10,00",2021,1,22,Bulut Tavanı ve Görüş Temiz,1
9031,259,2021-01-22,14:20,5.0,13,1022,20.4,"10,00",2021,1,22,Bulut Tavanı ve Görüş Temiz,1
9032,260,2021-01-22,16:20,6.0,12,1021,22.2,"10,00",2021,1,22,Parçalı Bulutlu,3
9034,262,2021-01-22,20:20,8.0,12,1022,16.7,"10,00",2021,1,22,Çok bulutlu,2
9035,263,2021-01-22,22:20,7.0,11,1021,16.7,"10,00",2021,1,22,Çok bulutlu,2
9037,265,2021-01-23,02:20,7.0,11,1020,18.5,"10,00",2021,1,23,Parçalı Bulutlu,3
9038,266,2021-01-23,04:20,7.0,11,1020,11.1,"10,00",2021,1,23,Parçalı Bulutlu,3
9040,268,2021-01-23,08:20,6.0,11,1019,24.1,"10,00",2021,1,23,Çok bulutlu,2
9041,269,2021-01-23,10:20,6.0,12,1019,24.1,"10,00",2021,1,23,Parçalı Bulutlu,3
9043,271,2021-01-23,14:20,6.0,14,1017,20.4,"10,00",2021,1,23,Bulut Tavanı ve Görüş Temiz,1
